,Project_Name,testname,FirstFailingRunID,Project_Hash
19018,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#serverSendsInvalidCodeTooLarge,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19019,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#response305UseProxy,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19021,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#readAfterLastByte,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19022,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#serverShutdownInput,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19023,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#inputStreamAvailableWithNoLengthHeaders,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19024,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#zeroLengthPut,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19025,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#response307WithHead,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19026,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#response307WithPost,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19027,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#response302MovedTemporarilyWithPost,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19028,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#authenticateWithChunkedStreaming,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19030,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#nonHexChunkSize,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19031,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#requestBodySurvivesRetriesWithChunkedStreaming,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19032,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#getContentLengthConnects,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19033,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#contentDisagreesWithChunkedHeader,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19034,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#connectViaProxyUsingProxySystemProperty,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19035,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#postFailsWithChunkedRequestForLargeRequest,5,129c937fb33328e1f4ee8815a94e89676f242c2c
19036,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#veryLargeFixedLengthRequest,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19037,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#zeroLengthPost,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19038,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#getContent,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19039,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#setProtocolsWithoutHttp11,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19042,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#disconnectedConnection,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19044,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#getRequestPropertyReturnsLastValue,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19045,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#responseCacheReturnsNullOutputStream,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19207,tootallnate-java-websocket,org.java_websocket.issues.Issue580Test#runNoCloseBlockingTestScenario7,3249,fa3909c3
19217,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario0,57,fa3909c3
19218,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario1,24,fa3909c3
19219,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario2,42,fa3909c3
19220,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario3,2,fa3909c3
19221,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario4,196,fa3909c3
19222,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario5,650,fa3909c3
19223,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario6,425,fa3909c3
19224,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario7,31,fa3909c3
19225,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario8,27,fa3909c3
19226,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectScenario9,35,fa3909c3
19227,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario0,396,fa3909c3
19228,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario1,24,fa3909c3
19229,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario2,117,fa3909c3
19230,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario3,42,fa3909c3
19231,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario4,390,fa3909c3
19232,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario5,2,fa3909c3
19233,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario6,77,fa3909c3
19234,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario7,42,fa3909c3
19235,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario8,2,fa3909c3
19236,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario9,314,fa3909c3
19303,tootallnate-java-websocket,org.java_websocket.issues.Issue677Test#testIssue,464,fa3909c3
19316,tootallnate-java-websocket,org.java_websocket.protocols.ProtoclHandshakeRejectionTest#testHandshakeRejectionTestCase10,226,fa3909c3
19349,undertow-io-undertow,io.undertow.server.handlers.DateHandlerTestCase#testDateHandler,1349,ac7204ab8cabb197a1327e5bbdb6e0e2ed1917f1
19380,undertow-io-undertow,io.undertow.server.security.SpnegoBasicAuthenticationTestCase#testSpnegoSuccess,1604,ac7204ab8cabb197a1327e5bbdb6e0e2ed1917f1
19386,undertow-io-undertow,io.undertow.server.security.DigestAuthenticationAuthTestCase#testDigestSuccess,3715,ac7204ab8cabb197a1327e5bbdb6e0e2ed1917f1
19449,undertow-io-undertow,io.undertow.server.security.SpnegoAuthenticationTestCase#testSpnegoSuccess,4559,ac7204ab8cabb197a1327e5bbdb6e0e2ed1917f1
19476,undertow-io-undertow,io.undertow.server.security.DigestAuthentication2069TestCase#testDigestSuccess,121,ac7204ab8cabb197a1327e5bbdb6e0e2ed1917f1
19477,undertow-io-undertow,io.undertow.server.security.DigestAuthentication2069TestCase#testNonceReUse,4554,ac7204ab8cabb197a1327e5bbdb6e0e2ed1917f1
19492,undertow-io-undertow,io.undertow.server.handlers.proxy.LoadBalancingProxyTestCase#testLoadSharedWithServerShutdown,899,ac7204ab8cabb197a1327e5bbdb6e0e2ed1917f1
19528,wildfly-wildfly,org.wildfly.iiop.openjdk.IIOPSubsystemTransformersTestCase#testRejectTransformersEAP_7_0_0,2386,b19048b7
19529,wildfly-wildfly,org.wildfly.iiop.openjdk.IIOPSubsystemTransformersTestCase#testTransformersEAP_7_0_0,2386,b19048b7
19564,wildfly-wildfly,org.jboss.as.naming.subsystem.NamingSubsystemTestCase#testRejectionsEAP6,2072,b19048b7
19565,wildfly-wildfly,org.jboss.as.naming.subsystem.NamingSubsystemTestCase#testRejectionsEAP7,670,b19048b7
19851,wildfly-wildfly,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testRejectTransformersEAP640,667,b19048b7
19852,wildfly-wildfly,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testRejectTransformersEAP700,2381,b19048b7
19853,wildfly-wildfly,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testRejectTransformersEAP710,667,b19048b7
19857,wildfly-wildfly,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testTransformersFullEAP640,667,b19048b7
19858,wildfly-wildfly,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testTransformersFullEAP700,2381,b19048b7
19859,wildfly-wildfly,org.jboss.as.txn.subsystem.TransactionSubsystemTestCase#testTransformersFullEAP710,667,b19048b7
19948,wildfly-wildfly,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testRejectionsEAP640,1822,b19048b7
19949,wildfly-wildfly,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testRejectionsEAP700,1822,b19048b7
19950,wildfly-wildfly,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testRejectionsEAP710,1822,b19048b7
19951,wildfly-wildfly,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testTransformerEAP640,1822,b19048b7
19952,wildfly-wildfly,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testTransformerEAP700,1822,b19048b7
19953,wildfly-wildfly,org.jboss.as.clustering.infinispan.subsystem.InfinispanTransformersTestCase#testTransformerEAP710,1822,b19048b7
19992,wildfly-wildfly,org.jboss.as.messaging.test.MessagingSubsystem30TestCase#testRejectExpressionsEAP_6_4_0,662,b19048b7
19994,wildfly-wildfly,org.jboss.as.messaging.test.MessagingSubsystem30TestCase#testTransformersEAP_6_4_0,662,b19048b7
20038,wildfly-wildfly,org.jboss.as.test.smoke.jms.JMSBridgeTest#sendAndReceiveMessage,11909,b19048b7
20060,wildfly-wildfly,org.jboss.as.test.smoke.jms.SendToQueueIgnoreJTATest#sendIgnoreJTA,12105,b19048b7
20061,wildfly-wildfly,org.jboss.as.test.smoke.jms.SendToQueueIgnoreJTATest#sendAndRollbackInJTA,12105,b19048b7
20067,wildfly-wildfly,org.jboss.as.test.smoke.jms.SendToJMSQueueTest#sendAndReceiveMessage,11905,b19048b7
20272,wildfly-wildfly,org.jboss.as.test.integration.jsp.JspTagTestCase#test,12118,b19048b7
20915,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#shouldFailWhenInvalidSassCssIsProcessed,116,7e3801e19fb43183c59607663ebd53c27a95cf77
20916,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#shouldTestFromFolder,0,7e3801e19fb43183c59607663ebd53c27a95cf77
20917,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#shouldBeThreadSafe,1,7e3801e19fb43183c59607663ebd53c27a95cf77
20918,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#shouldSucceedAfterAFailure,1,7e3801e19fb43183c59607663ebd53c27a95cf77
20919,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#executeMultipleTimesDoesntThrowOutOfMemoryException,1,7e3801e19fb43183c59607663ebd53c27a95cf77
20967,wro4j-wro4j,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine#shouldProcessValidCss,1,7e3801e19fb43183c59607663ebd53c27a95cf77
20968,wro4j-wro4j,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine#shouldProcessValidSass,1,7e3801e19fb43183c59607663ebd53c27a95cf77
20969,wro4j-wro4j,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine#cannotProcessInvalidCss,116,7e3801e19fb43183c59607663ebd53c27a95cf77
21025,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor#shouldBeThreadSafe,0,7e3801e19fb43183c59607663ebd53c27a95cf77
21091,wro4j-wro4j,ro.isdc.wro.maven.plugin.TestWro4jMojo#shouldBeFasterWhenRunningProcessingInParallel,46,7e3801e19fb43183c59607663ebd53c27a95cf77
21336,wro4j-wro4j,ro.isdc.wro.util.concurrent.TestTaskExecutor#shouldBeFasterWhenRunningMultipleSlowTasks,7966,7e3801e19fb43183c59607663ebd53c27a95cf77
21337,wro4j-wro4j,ro.isdc.wro.util.concurrent.TestTaskExecutor#shouldHaveMinimalOverheadWhenRunningASingleTask,2316,7e3801e19fb43183c59607663ebd53c27a95cf77
21442,wro4j-wro4j,ro.isdc.wro.model.group.processor.TestPreProcessorExecutor#preProcessingInParallelIsFaster,9,7e3801e19fb43183c59607663ebd53c27a95cf77
21611,wro4j-wro4j,ro.isdc.wro.cache.support.TestDefaultSynchronizedCacheStrategyDecorator#shouldCheckOnlyAfterTimeout,2980,7e3801e19fb43183c59607663ebd53c27a95cf77
21640,wro4j-wro4j,ro.isdc.wro.model.resource.locator.support.TestDispatcherStreamLocator#canLocateValidResource,3783,7e3801e19fb43183c59607663ebd53c27a95cf77
21669,wro4j-wro4j,ro.isdc.wro.model.resource.locator.TestUrlUriLocator#testValidUrl,3783,7e3801e19fb43183c59607663ebd53c27a95cf77
21932,zxing-zxing,com.google.zxing.aztec.encoder.EncoderTest#testAztecWriter,120,59ea393a08e568d0c662707bccf56895acfb02cf
22008,zxing-zxing,com.google.zxing.pdf417.decoder.ec.ErrorCorrectionTestCase#testTooManyErrors,30,59ea393a08e568d0c662707bccf56895acfb02cf
