project,sha,test,line,message
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170510756,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=30,MILLISECOND=756],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test196_1,45,'1969-12-31 17:59:59-1969' != '1969-12-31 17:5931-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31-1969' expected:<1969-12-31 17:59[:59]-1969> but was:<1969-12-31 17:59[31-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31]-1969>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test226_1,74,'1582-10-04 18:000410001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' != '1582-10-04 18:0004-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-15820010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1582-10-04 18:0004[]10001969-12-31 18:00...> but was:<1582-10-04 18:0004[-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-158200]10001969-12-31 18:00...>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170509259,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=29,MILLISECOND=259],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test196_1,45,'1969-12-31 17:59:59-1969' != '1969-12-31 17:5931-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31-1969' expected:<1969-12-31 17:59[:59]-1969> but was:<1969-12-31 17:59[31-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31]-1969>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test226_1,74,'1582-10-04 18:000410001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' != '1582-10-04 18:0004-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-15820010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1582-10-04 18:0004[]10001969-12-31 18:00...> but was:<1582-10-04 18:0004[-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-158200]10001969-12-31 18:00...>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170502877,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=22,MILLISECOND=877],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test196_1,45,'1969-12-31 17:59:59-1969' != '1969-12-31 17:5931-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31-1969' expected:<1969-12-31 17:59[:59]-1969> but was:<1969-12-31 17:59[31-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31]-1969>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test226_1,74,'1582-10-04 18:000410001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' != '1582-10-04 18:0004-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-15820010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1582-10-04 18:0004[]10001969-12-31 18:00...> but was:<1582-10-04 18:0004[-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-158200]10001969-12-31 18:00...>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170504677,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=24,MILLISECOND=677],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test196_1,45,'1969-12-31 17:59:59-1969' != '1969-12-31 17:5931-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31-1969' expected:<1969-12-31 17:59[:59]-1969> but was:<1969-12-31 17:59[31-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31]-1969>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test226_1,74,'1582-10-04 18:000410001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' != '1582-10-04 18:0004-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-15820010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1582-10-04 18:0004[]10001969-12-31 18:00...> but was:<1582-10-04 18:0004[-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-158200]10001969-12-31 18:00...>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170501340,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=21,MILLISECOND=340],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test196_1,45,'1969-12-31 17:59:59-1969' != '1969-12-31 17:5931-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31-1969' expected:<1969-12-31 17:59[:59]-1969> but was:<1969-12-31 17:59[31-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31]-1969>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test226_1,74,'1582-10-04 18:000410001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' != '1582-10-04 18:0004-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-15820010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1582-10-04 18:0004[]10001969-12-31 18:00...> but was:<1582-10-04 18:0004[-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-158200]10001969-12-31 18:00...>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170499887,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=19,MILLISECOND=887],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test196_1,45,'1969-12-31 17:59:59-1969' != '1969-12-31 17:5931-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31-1969' expected:<1969-12-31 17:59[:59]-1969> but was:<1969-12-31 17:59[31-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31]-1969>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test226_1,74,'1582-10-04 18:000410001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' != '1582-10-04 18:0004-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-15820010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1582-10-04 18:0004[]10001969-12-31 18:00...> but was:<1582-10-04 18:0004[-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-158200]10001969-12-31 18:00...>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170512205,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=32,MILLISECOND=205],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test196_1,45,'1969-12-31 17:59:59-1969' != '1969-12-31 17:5931-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31-1969' expected:<1969-12-31 17:59[:59]-1969> but was:<1969-12-31 17:59[31-59- 59125917125959_59171259:59:-3112591759-1259:17 1217591759:59_59-19691259:1712_::5912591969-12-31 18:0031-01- 01120118120001_01181200:01:-31]-1969>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test226_1,74,'1582-10-04 18:000410001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' != '1582-10-04 18:0004-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-15820010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1582-10-04 18:0004[]10001969-12-31 18:00...> but was:<1582-10-04 18:0004[-00- 00100018100000_00181000:00:-0410001800-1000:18 1018001800:00_00-15821000:1810_::0010001969-12-31 18:0031-01- 01120118120001_01181200:01:-31-158200]10001969-12-31 18:00...>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test118_1,24,'1969-12-31 18:0031' != '1969-12-31 18:0031-01- 01120118120001_01181200:01:-31' expected:<1969-12-31 18:0031[]> but was:<1969-12-31 18:0031[-01- 01120118120001_01181200:01:-31]>
swiftech-swifttime,d7ddd29635409d7b9f255f17dbc98f6cb7fa7e62,test152_1,32,"expected:<...ianCalendar[time=170[2170513704,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=7,HOUR_OF_DAY=19,MINUTE=8,SECOND=33,MILLISECOND=704],ZONE_OFFSET=-216000...> but was:<...ianCalendar[time=170[0471593451,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""America/Chicago"",offset=-21600000,dstSavings=3600000,useDaylight=true,transitions=235,lastRule=java.util.SimpleTimeZone[id=America/Chicago,offset=-21600000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=10,WEEK_OF_YEAR=47,WEEK_OF_MONTH=4,DAY_OF_MONTH=20,DAY_OF_YEAR=324,DAY_OF_WEEK=2,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=3,HOUR_OF_DAY=3,MINUTE=13,SECOND=13,MILLISECOND=451],ZONE_OFFSET=-216000...>"
